bookID,average_rating,isbn13,  num_pages,ratings_count,text_reviews_count
33279,4.1,9780465007806,208,526.0,63
33282,3.46,9780553157277,104,318.0,6
33288,4.19,9780091906818,268,1842.0,104
33291,4.19,9780749307844,256,210.0,21
33292,3.96,9780743272773,208,428.0,44
33293,4.03,9780393324860,288,5719.0,484
33295,4.0,9780938045557,218,908.0,63
33297,3.95,9780385334303,256,6724.0,325
33308,3.38,9781932361278,216,413.0,53
33313,4.07,9780060899226,312,183882.0,9427
33331,4.09,9780231138703,268,1359.0,48
33333,3.92,9780785263715,246,23657.0,692
33342,4.58,9780681403222,624,433.0,34
33344,3.9,9781557046765,184,155.0,18
33348,4.35,9780708823606,560,188.0,24
33353,4.02,9780767921961,276,8606.0,670
33356,3.66,9780349117621,352,10771.0,921
33363,4.17,9780679721819,312,8922.0,559
33365,3.91,9780312422738,192,488.0,66
33367,3.92,9781933368566,128,134.0,32
33411,4.17,9780810114685,348,170.0,22
33418,4.18,9781400033720,361,15096.0,452
33436,3.85,9780758210180,342,10361.0,531
33437,3.91,9780758202956,382,12503.0,532
33438,3.92,9780758201553,384,11633.0,554
33439,3.85,9781575667218,320,14668.0,881
33440,3.87,9780758215048,352,12820.0,637
33441,3.75,9780060566685,321,35450.0,1953
33442,3.75,9780758206824,380,11510.0,691
33443,3.71,9780758213501,436,31829.0,1971
33445,3.87,9781575667225,310,13669.0,694
33446,3.77,9780827242319,144,115.0,21
33447,4.06,9780060799908,320,480.0,28
33448,4.04,9780071359160,246,126.0,9
33449,4.05,9780887306662,143,13851.0,462
33451,3.82,9780452267640,240,40.0,5
33453,3.83,9780060590291,328,42028.0,2416
33454,3.94,9780060735418,300,52843.0,1868
33455,3.8,9780060735449,325,27534.0,1247
33456,4.07,9780060590277,387,90947.0,5477
33457,3.83,9780060735425,256,37206.0,1353
33458,3.87,9780060735456,304,29113.0,1203
33464,3.94,9780140140828,320,2.0,1
33473,4.37,9780393061062,421,1299.0,71
33474,4.08,9780961472825,164,1789.0,30
33477,3.92,9781401207557,187,786.0,95
33478,3.74,9780393328608,160,1109.0,134
33481,4.31,9781569719602,200,42.0,2
33484,4.33,9780345461537,416,3697.0,83
33488,3.31,9781593075439,90,130.0,16
33489,4.45,9781568821818,320,7011.0,39
33490,4.22,9780141187068,420,809.0,74
33491,3.71,9781568821863,170,41.0,1
33492,3.63,9781568821801,180,27.0,2
33493,3.92,9781568821443,208,65.0,1
33494,3.86,9781568821870,189,18.0,0
33496,4.12,9781568821405,242,38.0,0
33497,4.45,9781568821481,288,34.0,1
33498,3.9,9781568821740,180,63.0,2
33501,3.67,9781568821177,211,45.0,4
33507,3.88,9780760728505,394,142879.0,3087
33512,3.88,9780312199432,434,100949.0,7615
33513,3.83,9780143038825,436,4473.0,232
33514,4.19,9780205313426,128,53669.0,2526
33532,3.99,9780140620634,449,1683.0,120
33536,3.59,9781416520382,314,2000.0,238
33537,3.79,9780321399533,431,230.0,28
33538,4.02,9780486295688,71,469.0,40
33539,3.9,9780130977694,343,72.0,6
33541,3.95,9780688001292,352,353.0,43
33543,4.32,9781887368797,453,185.0,11
33544,4.09,9780312878276,336,6502.0,272
33546,3.25,9780765311719,223,527.0,60
33547,3.79,9780727860996,301,29779.0,1488
33550,3.69,9780765311405,385,150.0,14
33551,3.48,9780765308375,320,423.0,44
33554,4.04,9780312878269,400,1824.0,71
33555,3.95,9780765308702,288,9298.0,830
33557,4.5,9781932382723,48,8.0,0
33559,4.02,9781887368889,520,42.0,3
33561,3.77,9780375724930,240,1800.0,168
33563,3.88,9781581950069,224,356.0,28
33565,3.81,9780375702068,205,419.0,26
33566,3.77,9780099422174,225,49.0,9
33567,3.71,9780099428169,160,1252.0,122
33569,3.91,9780140389661,159,26776.0,1630
33574,3.13,9780765344724,289,2157.0,288
33577,4.45,9780006751151,448,507.0,31
33581,3.0,9781873448038,240,1.0,0
33608,4.37,9780613996983,602,35.0,1
33609,4.19,9781556525322,500,25552.0,1637
33614,4.03,9780689718762,32,261.0,19
33615,3.24,9780618313662,32,126.0,16
33616,3.72,9780152057084,40,325.0,104
33667,4.04,9780316693257,400,795.0,79
33668,4.07,9780446613361,448,62523.0,1674
33671,3.86,9780070488205,210,307.0,28
33672,3.5,9780778322993,568,2427.0,208
33676,4.15,9780316155601,405,80643.0,2270
33681,4.08,9780613608701,471,24.0,4
33682,3.95,9780312304461,288,323.0,63
33686,3.92,9780375714337,272,204.0,26
33690,3.94,9780312424930,352,3080.0,287
33692,3.92,9780375508042,272,32.0,9
33699,3.76,9789706519245,285,112.0,18
33704,3.76,9783546003308,301,1.0,0
33705,4.2,9780802850898,32,0.0,0
33718,3.67,9781584793823,80,3.0,1
33722,3.83,9780385338691,404,235032.0,6613
33723,3.63,9780373250745,325,12765.0,185
33724,3.84,9780440241904,374,333613.0,9326
33726,3.78,9780312932817,336,15184.0,445
33727,3.94,9780312932800,416,28903.0,918
33729,3.92,9780312932787,448,16644.0,665
33732,3.8,9780373771387,283,17677.0,872
33734,3.71,9781551668659,248,12528.0,596
33735,3.64,9781551669519,256,5707.0,243
33737,3.77,9780373772513,328,13317.0,697
33744,3.48,9780312940980,391,3252.0,233
33747,3.92,9789500426541,420,18.0,1
33751,3.94,9783442448968,480,15.0,1
33753,3.55,9781933771175,197,926.0,140
33762,3.72,9788495618634,415,4.0,0
33768,3.54,9780060096687,400,2729.0,105
33771,3.44,9781858689104,128,9.0,0
33773,3.89,9780722539019,224,9.0,2
33774,3.53,9780060988258,432,5826.0,207
33775,3.54,9783442454082,512,0.0,0
33777,3.68,9780349118994,464,34.0,3
33795,4.03,9781573227162,413,6206.0,599
33807,3.85,9780446358583,544,4874.0,154
33808,4.19,9780446679091,720,26514.0,1008
33809,4.17,9780446674829,880,8296.0,275
33810,4.03,9780446679084,592,36285.0,1662
33817,3.67,9780751531244,564,49.0,6
33820,4.02,9780446611916,880,14537.0,702
33821,3.85,9783548253817,470,2.0,1
33824,3.85,9780751531206,640,28.0,1
33832,4.1,9780375701474,432,5382.0,224
33833,4.17,9781852428082,317,3158.0,252
33835,4.14,9780756403164,560,8188.0,139
33836,3.87,9780451404756,416,981.0,106
33837,3.44,9780743411479,436,41.0,3
33838,3.39,9781842991244,74,23.0,6
33853,3.7,9780152956028,208,642.0,80
33868,4.47,9780977880430,243,499.0,11
33869,3.77,9781930699892,232,66.0,7
33871,3.25,9780714531168,352,50.0,3
33873,4.36,9780521220231,332,12.0,2
33874,3.9,9780752864778,656,44.0,6
33876,4.0,9780810936843,224,29.0,2
33880,4.28,9780679767305,476,2738.0,135
33883,4.33,9780879239480,195,351.0,45
33888,4.16,9781400030774,148,870.0,74
33896,3.69,9780375509322,422,10534.0,1578
33904,3.21,9780262693196,344,13.0,1
33906,3.66,9780316014533,192,15106.0,1558
33914,3.75,9780873527361,215,8.0,0
33917,3.99,9780618485222,291,213178.0,10160
33922,3.59,9780787976286,239,34.0,4
33928,3.96,9780609801406,256,1630.0,84
33929,4.09,9780393311396,480,721.0,17
33931,3.92,9780674891999,240,321.0,19
33932,3.63,9781400051533,288,397.0,29
33933,4.11,9780393308198,343,5726.0,75
33935,4.15,9780393308570,544,2608.0,55
33936,4.1,9780393311037,413,1730.0,43
33937,4.25,9780393064988,672,363.0,29
33938,4.16,9780684846316,288,1080.0,112
33953,3.31,9781572307025,351,4.0,0
33956,3.99,9780099456452,325,2956.0,242
33957,4.12,9780688033552,478,24.0,1
33973,3.93,9780743286985,288,256.0,28
33975,3.95,9780525945079,194,12.0,3
33978,3.91,9780618436637,96,110.0,33
33992,3.6,9780393326710,592,3272.0,229
33993,2.4,9780743266864,305,5415.0,577
33999,3.98,9780486450063,321,185.0,14
34002,4.15,9781400041275,1024,513.0,34
34003,4.14,9780231054751,364,26.0,1
34014,3.8,9780131730366,496,12.0,1
34015,4.25,9780486449821,192,4.0,1
34016,4.21,9780131198777,536,1.0,0
34050,4.09,9780763626297,128,177.0,19
34052,4.06,9781857151992,911,13.0,3
34053,4.09,9780517266557,210,39365.0,824
34055,4.39,9780689877995,40,581.0,37
34067,4.07,9780521598224,284,9.0,3
34069,4.07,9780198321477,160,37.0,5
34080,4.11,9780393974997,320,35549.0,680
34081,4.11,9780300119947,304,227.0,23
34082,4.21,9780375759345,272,3124.0,74
34084,4.24,9780670032563,422,145740.0,3382
34087,3.72,9780224036405,219,75.0,7
34153,3.49,9780689807015,32,63.0,9
34154,3.47,9780689851902,32,104.0,21
34155,3.93,9780745635323,240,175.0,6
34156,4.0,9780631198192,388,28.0,2
34157,3.93,9780745628479,194,6.0,0
34161,3.88,9781853754159,288,58.0,8
34168,3.72,9780312997830,306,33.0,5
34172,3.35,9780312970741,256,23.0,4
34177,3.85,9780810935938,960,0.0,0
34178,4.0,9780131551138,604,6.0,0
34179,3.85,9780131935075,936,38.0,3
34187,4.44,9781931414166,46,37.0,6
34191,3.88,9780805069372,224,383.0,47
34199,4.19,9780140192070,739,126.0,12
34200,4.28,9780892811458,539,330.0,16
34207,4.19,9780140193350,240,42.0,7
34208,4.19,9780312151225,224,23.0,3
34221,4.08,9781932382600,48,13.0,0
34222,3.87,9781593074746,70,367.0,23
34224,4.23,9780762104208,384,420.0,37
34227,4.38,9780895772497,12,13.0,0
34229,4.58,9780762100736,448,12.0,3
34241,3.97,9784091263919,187,6.0,0
34247,4.09,9780896892026,128,5.0,0
34251,3.72,9780060936198,304,785.0,126
34262,4.03,9780786849079,452,66017.0,4284
34264,3.55,9781416918080,307,5421.0,360
34266,3.85,9780743292641,230,4644.0,672
34268,4.08,9780805072457,176,213538.0,5609
34270,4.31,9780812539370,416,2326.0,93
34281,4.06,9780061131240,515,6899.0,327
34284,4.21,9780064472685,598,13864.0,391
34288,3.66,9780064473545,291,2122.0,123
34295,3.61,9780307265784,339,11498.0,1016
34296,3.97,9781902602684,87,664.0,82
34298,3.64,9780099498582,256,2155.0,59
34299,3.6,9780099498636,432,957.0,53
34301,3.8,9780440122098,496,9434.0,455
34303,3.91,9780099498667,928,10463.0,290
34307,3.53,9780385335102,99,356.0,30
34310,3.93,9780752876870,704,17624.0,670
34312,3.91,9780752876818,407,18720.0,386
34317,3.81,9780394863658,96,30.0,4
34318,4.47,9780786222728,424,147.0,13
34319,4.14,9780375826894,48,5.0,0
34320,3.8,9780375824043,44,0.0,0
34321,4.06,9780679890546,96,82.0,12
34324,3.99,9780375813689,96,1844.0,70
34325,4.12,9780375826887,48,12.0,2
34327,4.38,9788484451143,383,6.0,0
34343,4.55,9780300116182,344,51.0,6
34385,4.0,9780345483577,560,219.0,25
34407,3.5,9780156032599,756,217.0,37
34420,3.71,9780671024819,438,545.0,40
34426,4.41,9781421500911,176,847.0,40
34427,4.41,9781421500904,184,1696.0,86
34435,3.97,9781585100378,248,57.0,3
34436,4.14,9780226307657,472,32.0,6
34440,4.08,9780375701160,535,7825.0,314
34443,3.8,9780872207295,192,102.0,8
34444,4.08,9780679409960,580,88.0,14
34449,4.03,9780679761648,530,4596.0,441
34452,4.16,9780446520591,217,24345.0,1914
34460,3.65,9780679760221,224,1060.0,90
34462,3.69,9780375724749,237,3825.0,272
34463,3.85,9780679761075,298,1291.0,86
34468,3.8,9784770016058,164,972.0,74
34472,3.67,9780679757917,180,137.0,14
34473,4.09,9780918172020,56,6674.0,480
34480,3.8,9782070401673,210,29.0,2
34484,4.29,9780552152976,400,83353.0,1758
34492,4.24,9780060890315,325,42146.0,1230
34493,3.49,9780552133258,285,9019.0,265
34495,4.07,9780060094935,502,5761.0,191
34497,4.0,9780060855925,228,239617.0,4478
34498,4.27,9780413771162,336,43964.0,880
34501,4.3,9780552552646,352,51562.0,1294
34503,4.17,9780060507770,176,26427.0,517
34504,4.13,9780061020667,265,72785.0,1911
34505,4.06,9780552146081,32,1640.0,19
34506,3.97,9780061020704,277,91479.0,2031
34507,4.03,9780060855901,228,110062.0,2261
34508,4.15,9780413772190,102,21339.0,176
34509,4.0,9780552146739,176,5517.0,143
34510,3.94,9780552152945,396,52713.0,817
34515,3.94,9780091898243,344,3601.0,95
34517,4.28,9780552152952,352,63287.0,1445
34521,3.72,9780060541873,210,9778.0,317
34523,3.99,9781857237252,383,2226.0,19
34524,4.11,9780385609371,32,9116.0,294
34529,4.17,9780552153157,400,53721.0,814
34530,4.33,9780613572170,355,67.0,2
34532,4.23,9780552154284,432,60162.0,1373
34534,4.05,9780060012342,256,29309.0,952
34535,4.21,9780739403457,649,1585.0,24
34539,4.38,9780060013134,377,969.0,114
34540,4.17,9780575068858,160,830.0,83
34541,4.14,9780061051586,296,41899.0,746
34542,3.92,9780060094966,261,7464.0,176
34544,3.97,9780785110590,128,400.0,17
34545,4.72,9780714843308,544,102.0,6
34548,4.0,9780312291457,344,13622.0,731
34558,4.0,9780806525693,193,997.0,117
34570,4.07,9780425110423,330,8870.0,131
34578,3.52,9780451454072,352,185.0,8
34596,3.91,9780399153693,552,10987.0,332
34600,4.13,9781590525081,120,4088.0,290
34601,3.97,9780142402245,208,5279.0,489
34605,3.82,9780425188934,433,15857.0,350
34607,3.82,9780517681138,374,0.0,0
34612,3.82,9780470046043,267,103.0,8
34627,3.99,9780691008530,375,71.0,7
34628,3.73,9780670820559,392,159.0,22
34637,4.14,9780312320195,288,641.0,25
34641,3.61,9780812564754,416,157.0,11
34646,4.14,9780345296917,384,44.0,7
34657,4.2,9780275942694,234,106.0,11
34658,4.42,9781574889239,612,1876.0,161
34662,3.77,9781580801423,264,501.0,76
34663,4.19,9780465070596,352,153.0,10
34672,3.91,9780373802487,442,426.0,12
34678,3.65,9780786938216,374,515.0,21
34687,4.3,9780590444255,32,963.0,92
34706,2.62,9780804104555,0,8.0,1
34708,4.25,9780515100532,464,2567.0,33
34760,4.03,9780345466396,240,17354.0,650
34762,3.47,9780060922559,320,222.0,16
34766,3.62,9780752858623,528,20.0,1
34768,3.62,9780440190691,469,9.0,0
34771,4.02,9780751504354,791,26.0,2
34783,3.36,9781561796779,384,28.0,4
34789,4.23,9781563050756,880,209.0,28
34816,4.21,9781933110332,240,942.0,26
34819,4.04,9780373771837,440,193.0,3
34833,3.31,9780821764602,256,4.0,0
34835,2.61,9780373117192,224,36.0,5
34844,4.0,9780451180414,704,566.0,59
34845,3.75,9780330307604,364,3996.0,80
34852,3.6,9781575662459,348,98.0,9
34856,4.49,9780684871226,864,505.0,63
34858,4.03,9780684807546,752,202.0,30
34866,3.92,9780671728205,352,4908.0,89
34869,3.84,9780553282801,495,3256.0,68
34871,4.23,9781600100291,136,17422.0,67
34873,4.05,9780006176954,698,275.0,17
34881,3.67,9780689876707,160,3.0,0
34892,2.77,9780821746219,444,13.0,3
34895,4.14,9780744005837,240,35.0,0
34897,4.25,9780765305114,624,183950.0,2671
34898,4.1,9780440421214,96,30987.0,1535
34899,4.2,9781402728112,144,372.0,15
34901,3.98,9780446617673,342,1740.0,77
34902,3.76,9780786939183,221,815.0,7
34908,3.86,9781416912279,326,10103.0,917
34909,4.27,9780449908402,416,179.0,16
34915,3.97,9781857236071,503,72.0,3
34918,4.27,9781416502043,1260,87.0,4
34921,3.77,9780345335289,307,630.0,14
34922,4.16,9783442249756,224,5.0,0
34938,3.96,9780517199961,0,1.0,0
34939,3.79,9780345439499,320,76.0,9
34941,3.57,9780099409960,336,13158.0,455
34948,3.45,9782914370318,390,6.0,2
34963,3.57,9783442352432,320,67.0,4
34985,3.95,9781852521417,254,192.0,11
34988,3.99,9781857230758,512,26985.0,256
34992,4.12,9781402736957,151,514.0,31
35002,3.78,9780007104840,109,68.0,7
35046,3.67,9781401202422,144,192.0,12
35047,3.9,9781401211981,224,297.0,27
35048,3.79,9780954734305,237,448.0,32
35050,3.76,9780451412126,322,9.0,0
35052,4.36,9780310217602,347,3248.0,73
35054,3.96,9781416513414,576,47.0,6
35056,3.96,9780671521103,576,528.0,34
35057,3.12,9781572308688,479,8.0,0
35061,3.63,9781419954481,272,131.0,8
35081,4.03,9780939631902,75,111.0,3
35088,3.63,9780553096064,180,371.0,44
35090,3.73,9780395044995,208,5420.0,81
35092,4.04,9780553563382,640,2554.0,91
35100,4.35,9780195168952,867,23112.0,992
35106,4.19,9780345422910,432,596.0,24
35108,4.22,9780345381118,448,220.0,11
35110,4.21,9780201408256,176,167.0,18
35111,4.62,9780805390476,512,17.0,2
35115,3.88,9780345461582,257,1167.0,28
35116,3.68,9780345495846,358,35.0,0
35120,3.46,9780345495815,370,58.0,4
35124,3.94,9780345406446,352,2327.0,36
35125,4.09,9782290011157,270,15901.0,309
35126,3.95,9780345468390,342,1389.0,47
35128,3.94,9780345323903,236,2277.0,28
35134,4.03,9780727845641,231,2278.0,29
35138,3.84,9780743498296,304,30.0,0
35148,3.92,9780441248834,242,51.0,1
35149,3.51,9780345443007,344,3947.0,100
35159,3.62,9780446362375,344,477.0,8
35163,3.65,9780345495839,388,35.0,0
35165,3.71,9780671854058,788,21.0,0
35166,3.96,9780060518516,416,292.0,13
35178,3.33,9780441008476,313,269.0,23
35180,3.55,9780446352642,217,227.0,10
35183,3.82,9780345418616,304,1246.0,21
35206,4.13,9780143039846,268,4813.0,239
35210,3.78,9780071418584,345,16662.0,739
35218,3.85,9780439895569,1,14.0,1
35219,3.38,9780679783206,336,497.0,40
35223,3.35,9780451526472,240,265.0,29
35226,3.86,9781402726637,160,59.0,7
35228,4.27,9780765348449,464,299.0,6
35231,4.13,9780812513752,1011,109234.0,1962
35234,3.82,9781841491837,818,827.0,48
35244,3.5,9781586633578,72,16.0,0
35246,3.79,9780764587269,240,147.0,3
35248,3.62,9780785116349,496,69.0,7
35249,3.79,9780743255783,448,20.0,6
35252,3.79,9781419542244,450,17.0,3
35254,3.56,9780553576375,440,233.0,24
35255,3.79,9780452269682,357,42.0,6
35258,4.1,9780452273375,276,587.0,48
35261,3.79,9780766608283,189,84.0,4
35268,3.72,9780684850627,208,441.0,39
35270,4.41,9780879100360,482,2006.0,239
35273,4.07,9780671470722,464,9.0,1
35283,3.94,9780895873316,228,40.0,13
35287,3.69,9780373793181,249,499.0,46
35288,3.73,9780373793242,251,521.0,35
35289,4.3,9780670034574,496,8005.0,383
35291,3.85,9781400052219,463,955.0,95
35292,3.93,9780760328248,320,441.0,57
35295,3.97,9781569803103,317,212.0,35
35308,3.89,9780061094231,448,6279.0,274
35313,4.44,9780876121511,32,0.0,0
35324,3.56,9780425039298,221,51.0,7
35329,4.27,9780393703276,208,1506.0,45
35332,4.43,9780842356299,432,18445.0,388
35334,4.08,9780440236634,361,7791.0,360
35335,4.11,9780820321752,288,725.0,61
35347,3.65,9780689854590,256,2208.0,62
35348,3.62,9780671892678,176,757.0,103
35349,4.03,9780451211446,496,6737.0,148
35350,3.89,9780385496056,471,2340.0,153
35352,4.25,9780373078547,251,398.0,15
35365,3.95,9781416530749,418,10632.0,252
35368,3.89,9780553581850,353,3634.0,201
35400,4.33,9780756622381,272,1094.0,40
35402,4.33,9780756630522,160,945.0,17
35404,4.31,9780756614195,175,141.0,9
35406,4.62,9780761554912,128,27.0,2
35407,4.18,9780345477606,227,259.0,11
35409,4.3,9780345449016,256,642.0,11
35412,3.49,9780345463050,357,3852.0,55
35413,3.79,9781593077099,144,109.0,7
35414,3.99,9780345477385,324,6874.0,280
35415,4.13,9780810959361,744,87.0,10
35417,3.85,9781569719626,128,911.0,38
35419,4.53,9780345494764,362,1198.0,95
35421,4.08,9780345449030,224,211.0,7
35422,3.86,9780811828031,60,205.0,15
35424,4.05,9780756623432,96,48.0,11
35425,3.68,9781593076276,144,124.0,10
35426,4.12,9780345449023,200,209.0,7
35427,4.07,9781593076405,152,1791.0,100
35428,4.5,9780811848831,320,60.0,2
35431,4.11,9781593075538,144,422.0,25
35432,3.93,9780811821841,132,952.0,57
35433,3.98,9780345449009,224,365.0,3
35434,4.25,9780345475824,705,4365.0,138
35437,3.89,9781569716199,220,932.0,36
35439,3.14,9780439681308,64,7.0,1
35440,4.04,9781593073527,168,487.0,18
35441,4.1,9781593074821,144,424.0,20
35448,3.95,9780099410386,605,7740.0,108
35450,4.16,9780756611286,64,748.0,18
35451,4.42,9780811828697,173,417.0,27
35454,4.03,9780861714971,224,371.0,37
35455,3.94,9781593077112,128,518.0,23
35456,3.82,9781569719640,96,621.0,32
35458,4.14,9780345428837,418,11804.0,671
35459,4.21,9780756611293,32,100.0,4
35460,3.78,9781593075675,88,176.0,10
35462,3.51,9781593074661,120,135.0,9
35465,3.88,9780345463098,329,3972.0,116
35474,4.04,9781401302337,272,351.0,78
35475,4.53,9780933121263,442,185.0,8
35476,4.13,9780803283855,270,10390.0,447
35479,3.9,9781416509080,722,1970.0,64
35481,3.76,9781416509387,420,1336.0,35
35485,3.64,9780373612116,0,39.0,2
35488,4.07,9780060727536,310,17107.0,566
35489,3.79,9780306813689,334,285.0,25
35491,3.62,9781416527299,389,1154.0,56
35499,3.87,9781596432949,144,904.0,179
35514,4.43,9781577314035,224,345.0,17
35515,4.22,9781577312093,160,971.0,49
35519,4.29,9780385418867,320,38720.0,1451
35539,4.15,9780316013314,983,9041.0,417
35543,4.25,9781592402694,400,4381.0,255
35547,4.18,9780810959118,744,99.0,12
35552,4.18,9780060844097,224,156.0,10
35553,4.03,9780743235655,546,4624.0,137
35558,4.26,9781579120580,272,1360.0,34
35561,4.72,9780966264920,264,29.0,0
35574,3.91,9781843537205,325,50.0,4
35578,4.47,73999960822,303,64.0,0
35581,4.08,9780451207357,464,2491.0,110
35592,3.88,9780674016361,432,56.0,6
35602,4.16,9780385315173,448,1116.0,46
35633,4.39,9780517581001,365,19.0,0
35652,4.56,9780711983083,376,13.0,0
35655,3.53,9780618251452,206,51.0,12
35666,4.18,9780062736987,224,2072.0,100
35668,4.1,9780393328868,416,69.0,5
35669,3.73,9780028621302,384,15.0,2
35689,3.83,9780380796984,224,72.0,12
35710,4.03,9780140165302,704,256.0,17
35711,4.11,9780375709227,288,3675.0,422
35722,4.13,9780684854465,224,1877.0,171
35724,4.11,9781567313987,464,19.0,1
35729,4.35,9780451218049,464,155348.0,5325
35735,4.19,9780553525021,0,60.0,4
35750,4.35,9780375753107,784,377.0,66
35751,4.14,9780701137687,534,19.0,1
35757,3.8,9780800631284,304,10.0,0
35760,2.98,9788172235222,324,0.0,0
35781,4.02,9780471272427,446,531.0,11
35786,3.56,9780393322965,370,209.0,19
35787,3.88,9781573928915,724,33.0,4
35790,3.91,9780471133124,224,35.0,3
35792,3.93,9780934380232,288,406.0,24
35805,3.9,9780439405577,222,22125.0,1232
35806,4.0,9780439405584,242,11354.0,404
35807,4.07,9780439405591,198,10154.0,278
35810,3.77,9780142403228,160,279.0,57
35811,4.29,9780312878603,966,4150.0,138
35815,3.83,9780345452511,356,4049.0,154
35819,2.86,9780646418421,120,2276.0,244
35822,3.52,9780486297163,272,55.0,7
35825,3.71,9781852424473,155,284.0,26
35826,3.69,9781852426743,181,150.0,24
35827,3.65,9781852424497,183,350.0,40
35835,4.13,9781416912330,32,7.0,0
35846,3.89,9780671034436,160,520.0,17
35848,3.75,9780671691325,160,337.0,12
35860,3.43,9780803273597,200,3.0,1
35870,4.18,9781593072285,350,8456.0,302
35875,4.18,9781845760182,368,61.0,3
35878,3.97,9781421513942,196,21.0,3
35880,3.79,9780061140501,384,273.0,21
35882,4.12,9780373764198,192,47.0,1
35886,3.66,9780060001810,384,112.0,11
35888,4.2,9780373483372,296,65.0,2
35895,4.47,9781401204105,224,19.0,2
35896,4.2,9781563898419,240,47.0,1
35903,3.47,9781401212483,144,76.0,11
35907,4.23,9781427802118,192,77.0,1
35908,4.19,9780024181909,85,217.0,16
35921,4.13,9781416509370,458,33456.0,1424
35924,3.71,9781587155871,208,493.0,17
35925,3.56,9780743292436,283,817.0,73
35926,3.56,9780743272094,284,69.0,14
35927,3.91,9781558321823,272,97.0,10
35958,4.03,9780689846175,40,995.0,57
35959,3.99,9780006550433,352,437.0,49
35963,3.92,9780007170401,398,172.0,11
35975,3.99,9781597770767,11,177.0,49
35983,3.77,9781582433455,270,387.0,76
35986,4.0,9780126801262,445,0.0,0
35987,3.89,9780571214266,332,25.0,3
35988,4.07,9780571225552,1376,287.0,23
35991,3.83,9780312172251,480,39.0,7
35997,3.68,9780618074518,183,2262.0,144
36004,3.33,9780140238136,204,1021.0,81
36005,3.47,9780618056804,240,666.0,49
36023,4.26,9781578067596,192,103.0,7
36025,4.08,9781842931851,672,354.0,15
36028,3.91,9780394718132,606,36.0,7
36047,4.2,9780856684982,167,4.0,2
36048,3.64,9780446526418,144,47.0,3
36060,3.48,9781400095292,288,1085.0,42
36062,3.59,9780375704710,288,1752.0,50
36063,3.53,9781400095308,288,1004.0,39
36064,4.21,9780375727375,592,11787.0,639
36067,3.69,9780061014093,336,72.0,5
36071,4.1,9780684802039,384,33724.0,350
36072,4.1,9780743269513,372,431987.0,7024
36076,3.99,9780743297301,384,17073.0,528
36085,3.5,9781594481949,254,4027.0,463
36086,3.9,9781594489259,299,32723.0,2855
36128,3.96,9780151327737,245,117.0,17
36137,3.16,9780786702275,280,151.0,13
36140,4.0,9781403967923,288,55.0,5
36154,3.89,9781555600389,321,445.0,6
36157,3.89,9780756404321,464,4240.0,208
36158,3.88,9780756400439,530,2467.0,132
36159,3.93,9780756403140,496,15607.0,487
36160,4.17,9780756403188,432,101.0,7
36161,4.05,9780886774448,495,2459.0,95
36162,4.04,9780886777999,564,3147.0,197
36190,3.78,9780060511135,448,1143.0,63
36191,3.8,9780373772520,384,1101.0,45
36193,3.91,9781551669045,256,865.0,28
36195,3.92,9780380763399,400,2209.0,79
36197,3.65,9780060511104,416,1181.0,48
36198,3.99,9780373771257,576,2221.0,65
36203,4.48,9780747253747,416,128.0,8
36216,3.69,9780618339556,32,81.0,18
36244,4.23,9780553586077,416,3153.0,70
36252,3.87,9781556526008,440,2857.0,158
36253,4.09,9781556526442,588,4258.0,326
36255,3.89,9780449236413,476,569.0,26
36259,3.55,9780805072839,256,112.0,11
36260,3.73,9780520239326,352,83.0,6
36261,3.73,9780553372120,544,475.0,42
36262,3.59,9780231124928,167,2.0,1
36264,3.73,9780520040243,344,10.0,1
36266,3.0,9780843104363,48,1.0,0
36268,3.54,9780142300190,32,60.0,12
36303,4.02,9780451139696,427,186.0,22
36310,4.31,9780143039914,672,234.0,20
36311,4.26,9780060830939,576,683.0,13
36313,4.34,9781931082723,838,2525.0,174
36314,4.19,9780060957902,352,5300.0,137
36315,4.31,9780345350800,406,26857.0,545
36316,4.12,9780345331052,208,2774.0,65
36317,4.3,9780345384225,379,9518.0,93
36319,4.05,9781589943070,191,140.0,9
36321,4.23,9780345384218,387,6253.0,160
36333,3.47,9780152054519,265,1361.0,166
36334,3.87,9780152050863,240,3547.0,195
36336,3.79,9780152054472,208,2227.0,119
36338,3.76,9780152051167,272,1085.0,77
36340,3.71,9788478886746,184,8.0,0
36348,4.2,9781588467980,96,5.0,1
36361,3.11,9780197261118,144,15.0,0
36368,3.78,9780373870288,256,37.0,1
36397,3.96,9780486287768,208,306.0,35
36399,4.5,9780486286563,96,2.0,0
36402,2.63,9781551114125,242,132.0,18
36421,4.0,9780761417101,40,1.0,0
36422,3.83,9780761417132,40,4.0,0
36423,4.0,9780761417071,40,1.0,0
36424,4.0,9780761417125,40,3.0,2
36425,4.0,9780761417095,39,3.0,0
36434,4.02,9780684831831,384,4209.0,199
36438,4.4,9780195135794,1262,107.0,3
36447,4.01,9780425127261,329,265.0,4
36450,3.52,9780070456716,254,155.0,25
36461,3.0,9781932051292,134,6.0,1
36475,4.12,9780393307009,352,8207.0,179
36489,3.67,9780195101287,648,17.0,2
36492,5.0,9781584655800,179,1.0,1
36505,3.31,9780870541858,237,16.0,3
36507,3.75,9781568820408,260,124.0,6
36522,3.5,9780801882982,320,10.0,0
